x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89675.7050269,43150.44915371739,0.0,0.0,0.0,-0.9608418655255216,0.2710729438301828,16.666666666666668
89674.68633746087,43149.641977952175,0.0,0.0,0.0,-0.974583528852256,0.2234046359046451,16.666666666666668
89673.52107006956,43149.06787847392,0.0,0.0,0.0,-0.9812205590044928,0.1885267379172734,16.666666666666668
89672.35580267827,43148.49377899565,0.0,0.0,0.0,-0.9878575891567296,0.1536488399299017,16.666666666666668
89671.1510868,43148.08433127392,0.0,0.0,0.0,-0.9919663104159429,0.1217538676545291,16.666666666666668
89669.9365088,43147.7160464913,0.0,0.0,0.0,-0.9954429544519,0.0906046268071562,16.666666666666668
89668.68393753913,43147.43424644783,0.0,0.0,0.0,-0.9969555053416388,0.0777947274006361,16.666666666666668
89667.39337301739,43147.238931143474,0.0,0.0,0.0,-0.9965039630851588,0.083324169434971,16.666666666666668
89666.09757556522,43147.03592113478,0.0,0.0,0.0,-0.9961393664377804,0.0877858034534965,16.666666666666668
89664.78084639131,43146.80213230869,0.0,0.0,0.0,-0.9961225522268082,0.0879762054087831,16.666666666666668
89663.46411721739,43146.568343482606,0.0,0.0,0.0,-0.996105738015836,0.0881666073640697,16.666666666666668
89662.13262562816,43146.33084517273,0.0,0.0,0.0,-0.9661444661629104,0.2074588259999588,16.666666666666668
89660.79949377057,43146.09293469798,0.0,0.0,0.0,-0.9328560323497668,0.3399845798225844,16.666666666666668
89659.73415879594,43145.44132918251,0.0,0.0,0.0,-0.8950882874661523,0.4375927728636922,16.666666666666668
89658.8473550766,43144.51392697322,0.0,0.0,0.0,-0.8543343352022235,0.5119225920504504,16.666666666666668
89658.07119714616,43143.4670120754,0.0,0.0,0.0,-0.8217965055567777,0.569506558742896,16.666666666666668
89657.55321272308,43142.1412342377,0.0,0.0,0.0,-0.808429628687796,0.5880168696152714,16.666666666666668
89657.0352283,43140.8154564,0.0,0.0,0.0,-0.7950627518188143,0.6065271804876468,16.666666666666668
89656.68884295218,43139.5512240087,0.0,0.0,0.0,-0.7631758025516368,0.6437685082139135,16.666666666666668
89656.34245760435,43138.2869916174,0.0,0.0,0.0,-0.7312888532844586,0.6810098359401807,16.666666666666668
89656.197500987,43136.9259731751,0.0,0.0,0.0,-0.7050783622148562,0.7082655066498715,16.666666666666668
89656.1388709684,43135.52347499667,0.0,0.0,0.0,-0.6813006389442152,0.7312416100667433,16.666666666666668
89656.15436745549,43134.22464687941,0.0,0.0,0.0,-0.6758273013200873,0.7365808181928074,16.666666666666668
89656.28105370111,43133.08132385391,0.0,0.0,0.0,-0.6978105421657318,0.7154646833826573,16.666666666666668
89656.39145171516,43131.93127539884,0.0,0.0,0.0,-0.7199361632830396,0.6938450325661162,16.666666666666668
89656.35525564497,43130.72069807771,0.0,0.0,0.0,-0.7433432068453242,0.6676937376920492,16.666666666666668
89656.3190595748,43129.51012075658,0.0,0.0,0.0,-0.7667502504076088,0.6415424428179822,16.666666666666668
89656.0512086555,43127.92291937999,0.0,0.0,0.0,-0.8102378876071918,0.5782466598733405,16.666666666666668
89655.7254440239,43126.24156198955,0.0,0.0,0.0,-0.8587456732160997,0.5056647549110546,16.666666666666668
89655.25988924982,43124.95236718686,0.0,0.0,0.0,-0.8985669319043352,0.4320882735310626,16.666666666666668
89654.65454433326,43124.05533497194,0.0,0.0,0.0,-0.9297016636718984,0.3575172157333645,16.666666666666668
89653.9623556113,43123.19396745593,0.0,0.0,0.0,-0.958428042064026,0.2766834424456537,16.666666666666668
89652.9227916677,43122.4752587356,0.0,0.0,0.0,-0.9775210069544114,0.1707988071978877,16.666666666666668
89651.88322772412,43121.75655001526,0.0,0.0,0.0,-0.9966139718447964,0.0649141719501217,16.666666666666668
89650.5745430516,43121.5532009477,0.0,0.0,0.0,-0.9990930694381608,0.0355778547324651,16.666666666666668
89649.23595607586,43121.40711406378,0.0,0.0,0.0,-0.9997261817763,0.0147469061848225,16.666666666666668
89647.80940481316,43121.36011219678,0.0,0.0,0.0,-0.9999794267115556,0.0064145267657653,16.666666666666668
89646.32421069247,43121.379167007726,0.0,0.0,0.0,-0.9999794267115556,0.0064145267657653,16.666666666666668
89644.42337947071,43121.49949995867,0.0,0.0,0.0,-0.7440429581714127,0.0411008809708675,16.666666666666668
89641.55272834643,43121.856148569605,0.0,0.0,0.0,0.109078603629082,0.1567220616545442,16.666666666666668
89638.68207722215,43122.21279718054,0.0,0.0,0.0,0.9622001654295768,0.272343242338221,16.666666666666668
